JournalTitle,JournalID,Publisher,pissn,eissn,additionalIssns,doi,yearissues,language
The Battles for Kokoda Plateau | David W Cameron,423015,Centre for Defence Research,,,,10.51174/AJDSS.0202/KVCD4908,[],en
The Beaulieu Formation Slave Province NWT A late orogenic molasse basin?,463704,Northwest Territories Geological Survey,,,,10.46887/1995-13,[],en
The Big Nine by Amy Webb (reviewed by Mark McCullam),422971,Centre for Defence Research,,,,10.51174/AJDSS.0101/IKHI7369,,en
The Biology and Behavior of the Katydid Phaneroptera furcifera Stal on Tobacco,556719,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A243V7I2,[],en
The Biology and Chemical Control of Callosobruchus chinensis (Linn ) (Coleoptera Bruchidae),553718,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A54V2I3,[],en
The Biology and Feeding Behavior of the Melon Aphid Aphis gossypii Glover (Aphididae Homoptera) On Four Host Plants,553512,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A49V2I2,[],en
The Biology Host Range and Natural Enemies of Nezara viridula L (Pentatomidae Hemiptera),553223,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A17V1I3,[],en
The Biology of Coffee Berry Borer Hypothenemus hampei (Ferr ) (Scolytidae Coleoptera) and Its Incidence in the Southern Tagalog Provinces,555647,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A125V4I4,[],en
The Biology of the California Red Scale Aonidiella aurantii (Maskell) (Diaspididae Homoptera),553722,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A58V2I3,[],en
The Biology of the Grey Mealybug Ferrisia virgata (Cockerell) (Pseudococcidae Homoptera),553261,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A35V1I5,[],en
The Biology of the True Armyworm Pseudaletia separata (Walker) (Lepidoptera Noctuidae),553721,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A57V2I3,[],en
The CASE International Journal of Educational Advancement,60614,Springer Science and Business Media LLC,14673657,1740214X,,,,en
The Caucasus and Globalization Journal Social Political and Economic Studies,295656,"""Science and Education, Ltd.""",18197353,,,,,en
The challenge of solid waste collection in precarious settlements in São Paulo Brazil,393506,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C01-2015-1-RA-1,[],en
The Challenge of the Fourth Industrial Revolution in an Islamic System of Governance,431017,Institute of Policy Studies (IPS),,,,10.53105/jig.6-3,[],en
The Chemical Physics of Solid Surfaces,68208,Elsevier ,,,,,,en
The concentration of arsenic in lake waters of the Yellowknife area,463974,Northwest Territories Geological Survey,,,,10.46887/2015-06,[],en
The conservation of genotoxic stress-induced morphological changes in yeasts,393331,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/B04-2015-1-ED-1,[],en
The contending domestic and international imperatives of Indonesia’s China challenge,423004,Centre for Defence Research,,,,10.51174/AJDSS.0202/YEXT3579,[],en
THE CORRELATION BETWEEN BONDING ATTACHMENT AND POSTPARTUM BLUES IN POST SECTIO CAESAREA PRIMIPARA,374613,LPPM STIKES Madani Yogyakarta,,,,10.36569/jmm.v10i1.45,[],en
The current status of Ecotourism potentials and challenges in Sheko district South-Western Ethiopia,304282,Skyfox Publishing,,,,10.22573/spg.ijals.016.s12200071,[],en
The Day of the Virus,486483,Jaypee Brothers Medical Publishing,,,,10.5005/ijhns-13-3-iv,,en
The DDT-Ban Program on Tobacco in the Philippines,555118,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A103V3I6,[],en
The DDT-Ban Program on Tobacco in the Philippines,555107,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A103V3I5,[],en
The development of immunization trials,393328,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/B08-2015-1-ED-1,[],en
The Developmental Rate Body Weight and Reproductive Capacity of Sitophilus zeamais Motsch Reared on Three Natural Hosts,554411,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A72V2I5,[],en
The Distributional Pattern of Insect Pathogenic Nosema Species in the Sclater-Wallace Zoogeographical Regions,552964,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A5V1I1,[],en
The Effect of Attacus and Cecropia Juvenile Hormones on the Development and Fecundity of Diamond-Back Moth Plutella xylostella Linn and the Transfer of Partial Sterility to its Offspring,555607,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A120V4I3,[],en
The effect of elemental diffusion on the application of olivine-composition-based magmatic thermometry oxybarometry and hygrometry A case study of olivine phenocrysts from the Jiagedaqi basalts northeast China,472663,Mineralogical Society of America,,,,10.2138/am-2022-8567,,en
The effect of length and diameter of dental implants on primary stability (experimental study on tibia of the sheep),393182,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100036D01HS2019OA,,en
The effect of neuromuscular electrical stimulation (Firefly™ device) on blood lactate clearance and anaerobic performance,393502,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/S02-2015-1-OA-1,[],en
The Efficacy of Trichogramma Species as Biological Control Agents Against Some Rice Insect Pests,556281,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A217V6I5,[],en
The Electronic Journal of e-Government,419357,Academic Conferences International Ltd,,,,10.34190/EJEG.18.1,[],en
The Electronic Journal of e-Learning,383090,Academic Conferences International Ltd,,,,10.34190/JEL,[],en
The Entomologist as a Crop Protection Specialist in the Agrochemical Industry,556193,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A182V6I1,[],en
The Eschenmoser–Claisen Rearrangement,229548,Georg Thieme Verlag KG,,20300220,,10.1055/sos-SD-203-00220,,en
The External Morphology of the Head and Mouthparts of Some Philippine Orthoptera,552963,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A4V1I1,[],en
The fade of postauricular sulcus after microtia reconstruction with overly expanded mastoid skin,393295,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z95-2018-3-CR,[],en
The Four Aspects of Joint A Model for Comparatively Evaluating the Extent of Jointness in Armed Forces,423019,Centre for Defence Research,,,,10.51174/JPS.001/KNNE3890,[],en
The Four Flashpoints by Brendan Taylor (with Ahmed),422972,Centre for Defence Research,,,,10.51174/AJDSS.0101/AKYM3824,,en
The genetics in sulci and gyri development,393018,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/A04-2016-15-LE-7,[],en
The Genus Aponychus (Tetranychidae Acarina),552965,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A6V1I1,[],en
The Global Atmosphere and Ocean System,23878,Informa UK (Taylor & Francis),10236732,14772779,,,,en
The Healer Journal,465995,Physio Rehab and Research Center Pvt Ltd,,,,10.55735/thj,[],en
The History of Mining in Yellowknife,463725,Northwest Territories Geological Survey,,,,10.46887/2003-001,[],en
The impact of age body mass index and addiction in association with musculoskeletal complain among post-menopausal women at a selected rural village in Bangladesh,393712,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100021G06RS2019OA,[],en
The importance of geographical indication in gastronomy tourism Turkey,304280,Skyfox Publishing,,,,10.22573/spg.ijals.016.s12200069,[],en
The Indian Anaesthetists Forum,300563,Medknow Publications,09730311,,,,,en
The Inequality—Financial Markets Nexus Implications for Developing Metrics for Voluntary Disclosures,555233,The University of the Witwatersrand,,,,10.54223/10539/37039,[],en
The Influence of Calamus Oil and Asarone Analogues on the Reproduction of Oncopeltus fasciatus (Dallas),556283,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A219V6I5,[],en
The Influence of Children s Past Life Experience on Decision-making Activities in Inquiry Learning,524383,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.s005,[],en
THE INFLUENCE OF CUSTOMER RELATIONSHIP MANAGEMENT ON CUSTOMER LOYALTY AT THE PANJI FARMA PHARMACY,374611,LPPM STIKES Madani Yogyakarta,,,,10.36569/jmm.v10i1.48,[],en
The Influence of Plant Densities on Corn Borer Ostrinia furnacalis (Guenee) Incidence,556290,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A226V6I6,[],en
The Influence of Scented Live-Traps on Catchability of Albino Mice (Mus musculus),556280,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A216V6I5,[],en
The influence of socio-demographic characteristics on health care access among health insurance subscribers in Ghana,393830,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P16-2015-3-OA-3,[],en
The International Journal of Bank Marketing,6253,Emerald (MCB UP),02652323,,,,,en
The International Journal of Gastroenterology and Hepatology Diseases,396875,Bentham Science,26662914,,,10.2174/IJGHD-26662914-185005,[],en
The International Journal of Social Sciences and Humanities (IJSSH),472995,MESPJ Publishers,,29613167,,10.56981/MESP9000,[],en
The Internet Journal of Medical Student Research,264626,"""Internet Scientific Publishers, LLC""",23314133,,,10.5580/IJMSR,[],en
The interrelationship of arbitrary surface inter-condylar distance freeway space rest vertical dimension and occlusal vertical dimension,393184,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100038D01AO2019OA,,en
The intravesical migration of a lost intrauterine device,396210,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100011Z15HH2020CR,[],en
The Irish Journal of Management,297648,Walter de Gruyter GmbH,1649248X,1649248X,24512834,,,en
The Journal of Applied Instructional Design,550527,EdTech Books,,,,10.59668/723,[],en
The Journal of Applied Pharmacology,91805,The Korean Society of Applied Pharmacology,12256110,,,,,en
The Journal of Deliberative Mechanisms in Science,283789,Hipatia Press,,20143672,,,,en
The Journal of Management Development,6293,Emerald (MCB UP),02621711,,,,,en
The Journal of New Zealand Studies,380105,Victoria University of Wellington Library,,,,10.26686/jnzs,[],en
The Journal of Operational Risk,378276,Infopro Digital,,,,10.21314/JOP.2020.234,,en
The Journal of Stuff Things and Goodies,554309,Crossref Test,,,,10.5555/tm34ej0,,en
The Keskarrah Formation at Cyclops Penninsula Point Lake A late orogenicm fault controlled basin part of NTS area 86 H/6,463677,Northwest Territories Geological Survey,,,,10.46887/1996-16,[],en
The kinetics of eosin yellow removal from aqueous solution using pineapple peels,393303,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/W01-2017-6-OA-2,[],en
The Korean Journal of Systematic Zoology,135446,The Korean Society of Systematic Zoology,22337687,,,,,en
The Labour gazette,299985,Springer Science and Business Media LLC,03095037,,,,,en
The Libyan Journal of Surgery,208926,International Health Academy,,20014430,,10.5542/LJS.v2i0,[],en
The Life History and Consumption Habits of Cyrtorhinus lividipennis Reuter (Hemiptera Miridae),554803,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A91V3I2,[],en
The Life History of an Antlion Myrmeleon angustipennis Banks (Myrmeleontidae Neuroptera),556658,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A232V6I6,[],en
The Life History of Apenteles plutellae Kurdj (Braconidae) A Parasitoid of the Diamond Back Moth,556192,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A171V5I4,[],en
The link between poor parenting and prevalence of drug abuse among children at Kibera Slum in Nairobi Kenya,393817,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P16-2016-7-OA-2,[],en
THE MAŁOPOLSKA SCHOOL OF ECONOMICS IN TARNÓWRESEARCH PAPERS COLLECTION,468863,Malopolska Wyzsza Szkola Ekonomiczna w Tarnowie,,,,10.25944/znmwse,[],en
The Medical Journal of Basrah University,336958,"""University of Basrah, College of Medicine""",,02530759,,,,en
The Netherlands Journal of Housing and Environmental Research,58810,Springer-Verlag,09201580,,,,,en
The New Zealand Annual Review of Education,380103,Victoria University of Wellington Library,,,,10.26686/nzaroe,[],en
The Occurence of Aphid Sexuales in the Philippines,553966,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A61V2I4,[],en
The Occurence of Helicoverpa assulta (Guenee) in the Philippines,555608,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A121V4I3,[],en
The Occurrence of Corn Borer Ostrinia furnacalis Guenee on Cotton in the Philippines,555976,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A164V5I4,[],en
The Oriental Studies,267146,"""Academy of Asian Studies, Dankook University""",12293199,,,10.17320/orient,,en
The Philippine Spine-Tailed Swift Chaetura dubia McGregor as a Honey Bee Predator,552994,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A14V1I2,[],en
The Plan Journal,301077,MAGGIOLI S.p.A.,,,,10.15274/tpj.2016.01.01.00,[],en
The plasma membrane and the cytoskeleton A gateway to cells for pathogens or new targets with therapeutic potential?,393318,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C06-2017-6-ED-2,[],en
The polymorphism of G protein β3 subunit C825T and cancer risk A Meta-analysis,393335,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/T09-2015-2-OA-1,[],en
The Potential of Ageratum conyzoides as a Botanical Rodenticide,556725,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A249V7I3,[],en
The power of GEOINT intelligence operations and capability in the 2020s and beyond,423006,Centre for Defence Research,,,,10.51174/AJDSS.0202/ZETV6681,[],en
The problem of leprosy Past present and future,393788,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/I03-2018-9-ED-1,[],en
The relationship between teaching introduction and children s acquisition -- An evidence-based analysis of the details of a lesson,524363,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.s001,[],en
The research on vitamin D and cancer in Italy Searching for an authorative expertise The case of the University of Verona,393673,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P03-2015-3-ED-2,[],en
The role of schema in visualization of children s thinking,524365,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.s003,[],en
The Russian Journal of Cognitive Science,395637,The Russian Journal of Cognitive Science,,,,10.47010/15.4,,en
The Sorghum Midge Contarinia sorghicola (Coq ) [Diptera Cecidomyiidae] and its Parasites in the Philippines,555978,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A166V5I4,[],en
The South Pacific Journal of Natural Science,70018,CSIRO Publishing,10139877,,,,,en
The Spider Fauna of Philippine Rice Agroecosystems I Dryland,555955,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A145V5I1,[],en
The Spider Fauna of Philippine Rice Agroecosystems II Wetland,556194,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A183V6I1,[],en
The Status of Insect Taxonomy in the Philippines,553262,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A36V1I6,[],en
The Structural Model for Howard s Pass Pb-Zn District Northwest Territories Grounds for Re-Interpretation,463955,Northwest Territories Geological Survey,,,,10.46887/2015-01,[],en
The Student Doctor,305019,Cardiff University Press,,23987758,,10.18573/issn.2398-7758,[],en
The Susceptibility of Two Housefly (Musca domestica L ) Groups to Three Carbamate Insecticides and to an N-Acetyl Methlycarbamate,555965,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A153V5I2,[],en
